hero_1,hero_2,hero_3,hero_4,hero_5,hero_6,hero_7,hero_8,hero_9,hero_10,is_win
68,75,64,78,41,91,104,30,18,13,0
94,26,96,92,6,97,30,95,51,20,1
34,3,70,10,36,110,114,84,106,97,1
55,86,51,6,46,14,11,30,2,8,1
21,25,7,12,50,49,86,6,36,84,0
20,28,57,44,25,16,8,48,32,87,1
42,41,78,75,15,77,84,69,87,43,0
37,97,16,8,85,84,96,33,93,17,1
9,68,63,111,27,105,30,39,84,47,1
111,107,106,43,53,65,26,76,66,72,0
88,85,72,94,111,68,77,53,20,22,0
55,31,63,26,73,20,56,11,62,41,1
111,8,97,4,84,86,28,55,39,93,1
106,101,78,96,27,7,51,76,26,47,1
3,41,38,34,23,22,78,79,12,19,1
20,65,95,6,64,4,68,106,53,2,0
11,26,40,65,57,93,47,106,102,5,0
10,33,76,14,71,72,16,108,61,91,0
65,26,17,9,8,76,63,95,33,20,0
93,121,97,9,3,79,34,16,54,96,1
69,30,50,96,77,101,82,9,7,98,0
78,71,30,39,7,11,20,101,17,51,0
38,106,85,93,21,34,88,3,9,77,1
29,84,20,1,9,8,50,75,32,110,1
4,65,9,69,3,76,87,83,99,93,0
112,7,110,56,17,33,106,63,5,70,0
58,69,26,12,72,74,70,7,30,38,0
54,34,75,29,84,7,47,4,78,31,0
95,5,104,88,50,54,28,37,65,11,0
16,30,13,36,41,20,65,45,49,83,1
5,114,65,8,76,90,96,20,106,70,0
92,72,55,98,5,88,27,43,8,40,1
38,39,26,101,41,93,87,73,29,103,0
85,112,100,21,28,91,99,11,57,7,0
7,96,45,10,3,61,91,72,31,104,0
95,89,33,51,30,66,46,10,86,72,1
75,67,23,36,7,91,84,19,6,72,1
2,23,48,34,79,54,57,46,63,75,1
5,25,110,71,95,109,87,13,32,55,0
112,93,55,57,72,53,62,19,34,91,0
8,92,26,2,47,65,41,35,20,101,1
37,30,46,87,78,73,27,31,13,41,1
47,35,83,27,110,89,68,78,39,26,0
51,75,74,16,41,9,34,79,76,23,1
55,53,12,79,90,88,86,13,62,54,0
90,44,89,102,7,80,96,60,17,86,1
33,1,55,31,16,10,74,20,21,50,0
41,10,87,82,84,111,99,26,67,9,1
6,16,98,86,50,44,55,8,87,71,0
19,53,111,71,10,65,15,85,27,1,1
51,56,92,75,96,88,106,27,40,46,1
104,90,10,74,103,62,101,65,98,1,1
93,49,60,51,20,110,74,28,62,2,0
15,33,95,64,108,19,1,86,31,38,1
96,48,30,71,74,64,109,106,107,98,1
86,88,34,68,69,27,23,41,74,58,1
46,8,62,7,112,72,68,100,73,86,1
73,55,89,58,23,86,53,76,92,15,0
17,57,99,82,43,7,34,101,4,55,0
23,79,9,38,8,63,84,46,28,90,1
89,96,79,21,68,86,43,2,9,7,0
11,107,53,12,68,38,63,20,54,43,0
60,13,6,84,63,48,78,47,68,16,1
86,48,5,65,2,16,87,78,23,68,0
2,20,5,109,35,64,36,29,62,67,1
41,19,91,33,31,50,9,13,3,109,0
34,80,30,16,55,45,75,8,53,86,0
68,100,48,96,46,106,55,17,86,40,1
65,63,74,86,100,31,91,106,29,19,1
31,28,81,91,76,30,41,69,99,56,1
62,8,16,93,50,86,76,104,80,100,0
19,39,37,114,104,54,72,45,16,50,0
3,72,97,53,65,66,57,13,90,77,1
38,30,73,3,93,107,68,74,28,54,0
67,3,102,65,71,26,55,41,62,74,0
51,9,34,72,7,20,88,43,29,63,1
13,41,32,30,110,23,26,91,60,48,0
68,56,29,41,101,9,64,13,84,42,0
63,107,28,55,73,104,48,86,57,106,1
9,69,114,27,57,100,84,78,48,15,1
74,10,20,98,107,26,63,13,18,7,0
58,91,17,88,49,16,53,98,56,7,1
1,87,29,47,84,7,46,82,55,64,1
88,33,9,49,86,85,63,106,7,109,1
68,93,53,16,89,78,77,79,31,65,1
2,86,76,15,84,18,16,36,87,98,0
93,68,91,104,22,3,47,20,69,44,1
2,71,25,11,87,97,60,26,51,94,1
32,98,16,64,34,9,52,104,37,18,1
16,31,15,10,62,29,104,100,64,59,1
22,77,41,30,20,50,46,94,29,84,1
92,70,114,46,86,63,2,106,5,8,0
3,89,11,88,77,51,15,38,49,87,1
23,54,79,69,40,82,16,13,65,37,0
20,67,53,96,92,65,101,54,93,16,1
86,51,66,60,35,39,31,98,58,48,1
91,6,65,30,53,19,58,106,87,76,1
31,55,10,9,18,84,17,28,54,101,1
19,91,26,29,74,96,20,78,77,101,1
67,68,22,53,5,21,25,65,9,89,0
95,6,39,26,101,93,25,7,92,2,0
109,58,65,29,20,87,38,93,69,34,0
13,68,70,60,25,1,58,71,7,40,0
82,27,100,39,16,47,65,77,33,50,0
38,74,103,18,20,28,112,43,50,109,0
30,100,93,39,26,97,5,86,41,72,0
79,31,1,13,97,63,86,54,39,16,1
39,93,55,30,107,104,86,84,8,74,0
1,3,19,110,9,63,100,46,33,112,0
51,50,9,5,17,48,106,87,96,73,1
15,5,88,106,110,87,40,43,84,55,1
68,2,52,22,81,50,10,74,7,69,1
106,100,87,69,97,12,110,7,14,86,1
27,43,7,29,10,53,74,64,66,35,1
2,12,101,7,95,39,94,26,16,61,0
15,20,2,6,87,97,101,91,17,19,0
75,96,30,47,93,9,84,98,52,43,1
91,81,74,50,39,6,53,100,111,65,1
9,84,59,23,38,46,65,103,30,41,0
38,46,68,7,39,65,21,53,28,69,0
86,46,7,51,80,71,98,102,87,109,0
22,31,84,64,47,15,87,33,7,106,0
55,102,43,30,32,5,10,63,65,107,0
8,20,46,58,47,72,4,100,49,50,0
41,103,20,69,34,54,32,29,5,74,1
87,43,64,82,65,89,40,103,33,101,1
20,84,11,63,54,48,106,41,40,64,0
85,46,99,65,5,106,22,8,58,20,0
84,28,54,9,101,16,74,79,93,50,0
111,107,28,8,54,50,18,32,55,65,1
8,37,76,69,2,79,90,70,88,109,1
81,55,12,90,64,11,97,29,60,33,0
50,7,10,51,17,46,48,84,96,101,1
79,9,14,65,1,20,41,6,37,21,1
26,54,34,103,38,16,111,55,109,43,1
8,20,34,60,88,65,68,41,30,47,0
84,9,41,89,87,65,16,17,50,8,1
68,40,41,53,74,46,93,51,27,83,0
88,78,5,101,67,84,1,69,26,74,0
101,121,109,55,19,59,53,103,48,87,1
79,41,6,94,50,20,85,46,28,2,1
107,27,55,8,49,50,71,39,88,95,1
95,53,81,20,91,55,46,33,76,5,0
91,16,30,17,6,84,28,86,70,76,1
101,104,91,29,39,25,47,79,41,9,1
86,9,55,103,97,106,83,88,4,68,0
30,55,62,8,18,21,87,38,101,10,1
46,44,72,53,91,34,56,79,54,66,1
11,77,87,60,13,16,68,12,49,112,1
71,65,22,110,72,8,60,51,25,17,1
1,121,31,83,76,109,49,91,111,96,0
78,58,47,77,107,29,62,30,98,81,1
70,49,38,88,92,16,18,39,33,75,1
37,102,93,25,32,51,20,27,11,57,0
29,69,64,15,27,96,101,106,65,78,1
79,96,78,20,69,16,55,92,9,64,1
78,30,41,68,47,75,91,42,38,69,0
68,39,50,99,11,72,30,52,87,100,0
35,7,99,39,20,86,22,8,65,75,1
62,54,17,75,2,49,50,20,29,109,0
72,41,101,91,97,80,27,29,47,7,1
52,88,34,80,17,78,12,25,97,79,1
32,9,54,29,87,84,109,46,41,50,0
54,58,37,88,106,85,98,89,65,64,1
103,39,54,68,33,11,48,29,26,51,1
99,60,91,101,93,10,29,31,51,69,0
20,80,7,76,25,3,88,73,28,100,1
68,50,74,54,88,65,5,21,106,80,1
65,43,30,109,16,87,57,100,34,72,0
27,12,100,96,119,68,72,16,29,98,0
18,62,8,17,69,50,39,98,20,6,1
51,39,64,32,88,9,99,56,86,40,1
47,64,85,20,34,101,41,51,16,55,0
31,114,12,7,40,36,88,1,3,45,0
6,92,47,10,86,99,55,87,91,39,1
71,12,39,92,7,86,72,55,21,112,1
71,85,78,50,11,15,28,21,60,112,1
79,35,100,104,48,86,80,76,107,33,0
17,97,75,27,99,33,39,47,65,7,1
90,53,78,86,1,97,7,33,34,72,1
35,68,30,95,41,20,15,9,97,42,1
34,4,8,87,29,28,41,76,72,101,0
9,51,47,86,73,49,5,48,103,71,1
23,60,4,25,20,7,44,34,68,28,0
54,80,79,38,68,55,41,90,16,97,0
66,39,62,54,92,49,73,58,55,102,0
16,12,47,52,30,1,100,23,38,64,1
86,58,54,62,49,13,51,66,88,63,1
47,30,8,88,66,50,15,28,106,107,1
28,54,35,108,90,48,79,52,102,73,1
66,6,50,94,88,35,65,104,84,111,0
99,73,10,45,40,72,79,66,74,51,1
43,53,41,86,68,6,9,30,78,92,1
3,25,19,65,37,20,54,86,97,14,1
86,21,11,89,22,98,31,76,7,63,0
101,41,43,93,33,74,94,65,30,20,0
40,7,33,37,56,42,68,110,88,114,0
8,76,100,65,112,72,21,51,68,29,0
50,52,11,39,100,51,42,21,30,112,1
90,39,74,38,77,53,86,52,16,10,0
50,42,34,101,53,2,63,79,78,9,1
84,17,65,68,69,106,63,26,103,64,1
107,30,15,78,81,1,47,87,38,51,1
1,106,29,26,75,20,71,42,6,36,1
54,88,103,31,101,98,34,87,5,69,0
20,41,6,49,110,32,54,2,87,98,1
94,32,30,29,8,95,43,110,107,97,0
37,98,8,86,54,30,60,28,63,11,0
119,9,19,47,84,67,70,75,59,27,1
39,19,10,27,65,100,109,36,69,87,1
94,28,9,20,17,38,107,30,93,106,1
26,65,93,17,57,1,7,99,91,74,1
66,38,44,86,33,14,64,90,55,18,1
88,101,76,19,38,100,78,54,94,87,1
81,15,68,47,84,87,39,57,51,18,0
53,39,6,26,7,63,11,85,51,102,0
106,86,101,95,51,83,35,48,71,30,0
22,31,106,68,51,65,77,52,86,56,0
73,5,79,80,97,21,12,90,13,18,0
74,33,26,44,51,35,65,86,20,95,1
29,74,10,58,100,98,91,78,101,92,1
34,70,107,52,96,85,8,80,65,86,1
112,13,40,71,54,62,53,30,49,10,0
11,20,98,65,73,54,55,88,3,69,1
39,53,106,26,33,43,67,62,20,55,1
11,7,52,71,68,2,30,13,8,85,1
90,38,53,103,1,72,33,3,15,13,1
51,27,78,9,68,50,82,43,88,65,0
7,46,63,26,65,91,78,81,38,50,0
86,40,21,51,78,5,73,62,74,63,0
55,39,54,69,26,30,1,7,96,43,0
107,74,20,41,38,103,99,73,65,30,0
50,2,91,93,19,30,8,97,39,85,0
22,77,20,74,71,47,65,8,27,10,1
71,72,46,100,30,87,60,8,97,22,0
96,9,63,49,85,65,106,64,47,78,1
63,11,16,2,86,87,96,107,70,106,0
11,51,29,63,64,39,54,16,66,86,0
80,25,9,46,79,13,97,3,49,66,1
32,54,106,28,86,65,57,63,30,14,1
50,106,100,15,86,62,74,72,7,112,1
30,54,49,29,103,111,28,8,43,5,0
62,79,73,92,13,46,51,66,86,63,1
98,78,75,87,85,13,7,53,50,11,0
88,44,22,17,26,30,8,84,97,46,0
46,66,32,91,97,55,54,68,75,56,1
25,86,39,90,18,34,7,38,21,104,0
70,114,44,88,86,74,18,57,50,98,1
53,86,77,78,58,43,29,10,75,7,1
8,87,33,46,51,22,95,2,50,26,0
30,16,13,15,45,38,50,99,35,28,1
87,55,11,79,96,20,49,58,65,50,1
74,112,15,71,7,34,62,30,72,100,0
44,31,59,120,86,18,65,47,109,111,1
61,84,33,9,75,2,74,3,110,42,1
97,86,8,106,108,55,9,74,71,5,1
57,51,11,3,91,17,87,44,30,71,1
69,40,89,103,20,1,26,16,29,43,1
68,67,26,51,46,85,38,86,74,93,1
50,69,86,35,41,14,42,64,30,84,1
66,53,20,21,6,74,5,30,41,94,0
19,91,53,68,75,21,69,50,41,26,0
107,88,94,15,27,68,57,9,39,51,1
86,89,39,97,90,25,79,48,13,29,0
7,29,11,72,50,41,87,52,110,26,0
23,96,94,55,32,103,46,41,111,28,0
70,16,39,69,87,96,20,37,11,62,1
65,64,67,20,15,101,94,33,39,41,0
3,68,7,11,19,100,87,47,72,86,0
91,44,26,102,76,74,87,78,93,84,1
10,55,68,33,81,66,89,20,53,39,1
63,88,86,44,83,27,70,74,58,65,0
40,89,63,87,9,58,77,111,49,60,0
51,69,21,25,86,62,28,100,39,87,1
107,95,98,88,87,70,86,65,57,48,0
34,79,31,69,78,43,101,16,99,41,1
51,83,93,39,86,110,40,106,16,94,1
1,27,68,13,96,9,53,91,10,79,1
56,57,40,100,64,106,28,85,70,5,1
55,64,88,23,39,89,65,13,12,90,1
111,76,103,70,65,2,84,75,13,54,1
74,51,68,26,11,66,52,47,101,88,1
40,3,1,103,51,5,98,8,43,92,1
83,46,17,96,92,63,73,9,34,79,1
62,93,3,100,21,28,60,86,102,11,0
51,69,30,44,11,9,3,22,114,86,1
38,25,68,41,16,30,23,94,20,57,1
63,26,97,41,75,61,49,52,64,50,0
8,89,55,20,103,39,2,62,90,73,0
55,41,60,47,26,95,28,46,111,32,0
16,15,34,41,50,43,47,101,9,20,1
83,64,13,15,55,60,3,45,95,23,1
41,31,15,2,16,61,29,101,89,87,0
68,83,72,39,40,93,38,87,85,47,0
55,106,41,110,23,107,90,99,51,77,1
86,49,1,55,16,41,79,39,97,26,1
38,43,26,76,87,91,106,78,4,30,0
31,70,19,98,71,88,82,28,8,3,0
96,23,86,78,8,110,41,31,19,16,0
55,37,11,28,95,16,18,104,75,74,0
92,22,65,26,67,71,87,39,12,83,0
28,65,50,74,109,46,41,72,86,79,1
95,110,94,25,20,18,3,57,65,97,1
54,97,66,65,87,88,48,53,90,3,0
87,80,2,28,110,111,13,6,33,69,0
67,86,68,7,74,64,20,28,22,27,1
42,84,34,39,86,43,27,70,75,67,0
33,52,38,86,89,16,53,78,40,77,1
85,5,8,64,73,99,101,46,63,88,1
89,65,74,7,87,64,8,13,88,79,0
85,22,37,41,39,47,63,61,40,16,0
1,53,21,68,84,64,50,67,96,60,1
76,80,85,23,57,64,41,94,50,96,0
69,65,42,40,101,45,20,78,9,73,1
41,30,84,13,56,77,55,64,36,101,1
55,109,86,110,16,67,78,101,25,2,1
8,27,13,9,106,78,14,42,98,90,1
55,76,72,3,83,17,92,53,89,95,1
57,94,43,5,35,20,96,12,101,17,1
41,107,55,74,87,25,37,1,88,97,1
86,68,72,78,76,87,100,57,19,8,0
33,1,13,27,55,80,39,16,86,52,1
11,67,88,30,26,20,33,39,96,34,0
17,59,7,30,62,46,72,86,25,71,0
76,49,80,25,90,41,16,37,53,3,0
30,101,96,94,47,103,1,78,20,2,0
65,111,28,30,18,54,53,74,38,3,0
35,87,26,16,25,12,20,39,71,66,1
73,101,71,106,55,88,8,21,112,50,1
2,48,86,73,20,8,84,87,35,65,0
76,54,86,28,27,107,13,48,20,104,0
37,16,49,101,93,94,69,30,31,98,1
43,7,92,99,76,77,65,68,73,35,0
86,12,105,55,11,101,106,7,62,1,1
85,58,77,40,15,101,6,31,78,13,0
20,41,30,15,96,75,26,69,11,77,0
1,2,26,78,66,36,20,9,59,53,1
63,41,5,103,43,91,26,99,93,47,1
101,29,94,77,75,20,66,1,47,65,0
11,112,18,55,62,50,21,100,97,59,1
74,51,26,69,6,110,64,41,28,65,1
85,119,70,2,46,61,21,19,77,110,1
60,70,102,86,11,39,92,59,50,72,0
25,89,100,50,1,17,72,87,112,7,1
31,17,8,30,99,28,50,2,11,91,1
91,13,85,72,100,62,49,30,55,77,0
91,47,101,99,7,74,42,72,55,68,0
92,14,21,73,101,27,53,91,63,90,0
100,22,1,75,51,21,12,55,33,50,1
86,63,38,34,92,3,64,73,53,97,0
104,93,25,110,27,84,11,95,86,102,0
9,53,3,13,98,64,102,63,46,44,0
76,9,73,46,40,21,72,92,51,23,1
106,38,47,9,7,3,31,29,15,34,1
27,40,51,16,81,86,90,99,13,94,0
61,13,20,36,19,46,119,33,112,6,0
27,43,28,85,72,40,88,23,3,104,0
20,86,39,8,51,26,7,38,95,34,1
77,23,50,46,16,75,104,106,32,8,1
41,110,31,2,47,69,111,106,44,100,1
121,38,1,76,86,26,48,94,55,19,1
47,20,88,92,77,101,95,65,42,103,0
67,58,25,100,112,5,47,14,120,48,1
3,13,95,60,29,103,77,86,114,33,0
87,86,49,80,74,83,73,69,10,20,0
86,98,73,97,9,56,5,69,92,103,0
60,65,93,45,87,74,104,54,37,107,0
72,95,7,86,65,20,89,38,63,70,1
72,90,89,53,27,92,79,54,37,73,1
61,65,8,110,27,87,58,72,41,22,1
39,51,12,30,5,7,72,110,25,87,0
106,64,67,96,21,13,50,27,74,48,0
71,101,72,33,25,46,39,100,22,26,0
86,53,99,84,43,106,101,68,96,63,0
15,20,36,3,64,96,101,63,84,68,1
89,102,64,76,46,95,112,74,3,96,0
47,84,29,94,26,31,30,17,41,97,0
28,76,37,102,54,109,98,84,50,16,1
14,97,65,19,105,46,26,36,91,72,0
40,79,56,55,23,53,33,10,5,29,1
17,10,7,87,30,5,8,39,60,72,0
52,42,29,3,74,96,16,79,46,54,1
74,99,1,26,9,65,28,22,73,84,1
34,70,55,107,26,8,74,28,110,87,1
91,81,13,52,65,90,15,39,37,79,1
79,30,15,44,16,88,37,58,109,34,1
93,107,57,74,5,88,25,4,63,86,0
43,9,79,41,62,39,54,87,38,28,1
79,76,52,55,8,13,51,73,7,92,1
1,98,79,23,60,110,17,32,54,65,1
95,28,52,57,97,65,8,20,34,23,1
91,33,93,59,18,35,58,51,42,83,0
96,74,8,60,26,49,7,68,6,23,0
60,69,46,56,31,106,72,40,71,85,1
30,39,7,67,69,62,26,21,77,58,1
100,112,21,8,87,39,28,72,61,50,0
53,25,57,81,66,90,91,19,62,13,0
56,38,49,20,60,100,53,111,13,93,1
96,8,86,14,75,35,47,53,85,25,1
16,80,17,54,3,86,44,97,55,53,1
20,80,8,38,107,12,112,76,62,110,1
90,46,16,10,14,106,9,86,88,48,1
55,26,17,7,21,39,91,88,86,19,0
101,74,17,21,71,1,88,31,47,84,0
31,73,69,77,7,107,101,55,40,76,1
119,13,114,49,100,60,17,72,30,78,1
61,107,18,65,55,87,100,108,43,40,1
100,39,15,92,69,114,57,34,63,30,1
103,93,28,92,7,16,6,99,43,101,1
47,2,35,25,20,22,7,8,11,26,0
9,91,64,85,41,13,54,39,112,71,0
35,29,47,31,34,21,7,109,85,99,1
66,45,103,43,5,54,97,21,40,31,0
39,87,19,62,108,98,107,43,68,78,0
66,26,17,29,35,103,106,20,11,27,1
86,60,20,46,54,7,25,77,87,18,0
91,72,46,81,92,55,10,16,86,49,0
30,43,8,107,110,112,81,13,26,38,1
48,13,79,50,9,102,65,92,63,39,1
9,3,4,65,7,25,13,56,28,31,1
7,69,68,11,23,101,65,58,78,41,0
8,33,65,55,40,52,63,29,20,46,1
33,62,18,39,25,38,81,64,91,35,0
109,107,25,64,51,76,38,3,28,63,1
101,41,29,43,16,20,84,69,46,57,0
65,68,42,13,109,96,43,26,20,82,0
88,63,11,112,85,80,16,39,103,3,0
47,26,106,68,65,92,88,86,74,54,0
6,71,68,11,20,57,81,30,17,2,1
34,70,23,5,2,16,8,37,102,25,0
39,38,86,27,70,68,96,54,58,78,1
41,107,108,9,68,87,69,74,92,114,1
29,8,50,60,65,71,55,20,43,72,1
65,93,9,78,79,33,43,69,91,10,0
57,86,21,69,95,99,38,84,94,101,0
11,101,97,26,42,86,17,8,2,75,0
38,12,72,69,30,7,18,107,39,111,1
30,73,109,41,20,34,55,27,38,18,1
68,63,17,40,46,74,26,69,87,51,0
108,76,87,103,12,49,48,62,27,19,1
109,33,30,65,8,87,10,88,103,98,1
16,94,19,100,27,30,57,39,86,12,0
95,41,59,27,94,78,16,68,8,47,0
77,2,27,31,95,17,4,7,39,102,0
88,14,59,111,36,75,106,96,1,50,1
72,65,52,9,84,53,64,54,55,86,1
99,26,106,70,110,97,7,47,75,93,0
29,80,112,82,28,46,102,84,37,20,1
87,69,43,9,96,100,101,78,53,46,0
35,90,99,41,19,109,100,76,29,3,0
55,71,87,92,54,39,98,89,65,86,1
50,13,49,100,77,58,81,98,51,52,1
50,39,19,103,109,76,65,30,100,104,1
85,11,50,93,30,100,72,21,68,55,0
41,43,68,29,27,3,53,78,31,10,0
54,87,86,13,55,111,73,39,29,112,0
32,87,8,49,55,52,43,26,41,23,1
19,34,69,44,31,86,1,103,76,96,1
100,16,72,64,11,54,53,103,34,30,1
13,3,73,64,51,76,46,8,91,5,0
64,89,39,96,31,11,100,6,69,87,0
63,55,58,49,16,97,92,62,88,73,0
41,19,7,101,91,111,22,88,38,59,1
54,72,86,97,52,90,48,46,51,3,0
34,38,51,47,87,72,39,3,107,104,1
16,15,68,13,96,74,53,86,49,66,1
107,97,86,13,93,25,83,88,37,1,0
13,7,27,104,12,63,75,53,106,71,1
5,11,16,102,8,4,27,101,78,25,1
50,39,15,100,26,72,4,29,83,27,0
20,39,15,85,65,71,95,22,30,87,1
81,39,52,97,91,86,90,78,72,51,0
33,9,8,38,20,2,25,110,107,94,0
64,49,29,80,9,34,8,12,96,101,1
73,7,100,11,50,14,51,112,38,58,1
108,11,3,93,85,9,29,16,17,30,1
49,81,91,40,47,53,23,67,86,5,1
88,73,38,97,3,53,51,92,12,90,0
85,53,113,88,36,19,63,111,72,119,0
40,58,46,100,3,70,107,9,30,74,0
46,20,98,60,92,99,5,13,55,63,1
51,101,72,5,17,112,26,1,106,55,0
102,106,11,7,91,56,87,39,38,89,0
59,63,12,26,100,23,7,85,2,21,0
81,78,11,68,51,107,109,58,13,30,1
55,84,6,93,50,16,89,9,68,72,1
2,40,27,88,1,68,72,43,41,86,0
34,54,111,26,81,3,87,67,69,99,0
74,23,88,26,1,44,65,101,19,75,1
86,74,42,55,68,58,29,73,56,83,1
27,49,69,41,103,11,30,48,100,65,1
86,72,38,66,53,92,73,10,74,88,0
9,11,16,87,83,55,86,91,97,19,0
13,16,53,18,101,51,78,46,31,95,0
3,44,66,38,65,51,87,54,53,88,0
93,34,65,30,62,76,6,91,29,20,1
76,69,57,50,7,96,15,86,101,43,1
87,110,104,47,54,49,26,33,63,103,1
74,26,103,55,8,28,31,86,9,63,0
104,16,9,89,86,88,96,25,27,18,1
55,74,112,3,8,88,50,100,106,25,1
46,85,55,18,52,64,81,90,14,80,1
69,86,13,20,77,101,66,75,43,96,1
83,69,20,50,65,2,79,77,9,5,1
67,7,39,26,68,11,101,51,60,8,1
65,66,86,9,67,28,97,50,5,51,1
48,65,88,74,3,98,51,63,40,86,1
42,69,27,67,15,58,101,74,53,35,1
55,50,86,11,80,106,99,25,20,91,0
37,51,76,88,67,85,15,90,48,65,0
11,26,71,12,50,17,95,68,7,78,0
11,16,39,66,26,3,19,91,110,22,1
86,7,65,54,17,9,89,51,63,98,1
90,98,79,8,28,85,16,74,31,54,0
46,27,2,68,42,96,13,92,10,65,1
50,38,28,46,32,58,30,41,93,13,0
13,20,63,65,22,104,91,59,68,97,0
52,16,62,72,86,95,30,51,25,11,1
25,63,101,16,83,108,15,60,87,39,1
50,5,74,35,60,93,7,17,26,78,0
12,92,34,51,90,73,40,17,62,63,0
53,50,82,84,29,36,43,91,20,41,1
84,2,10,87,46,103,40,79,48,73,0
25,60,37,65,81,35,15,71,108,20,0
55,64,86,63,97,8,53,13,50,9,0
54,47,7,101,65,16,11,71,39,26,0
97,20,71,93,102,106,65,75,8,26,1
54,8,2,86,14,11,59,16,50,83,1
53,40,61,89,68,51,92,90,17,12,0
94,39,18,29,22,42,98,26,74,20,1
109,20,96,84,47,44,101,13,103,7,1
11,50,51,36,40,85,46,72,112,100,1
87,72,107,53,13,49,100,91,38,70,0
41,110,34,2,121,50,16,85,8,25,0
41,20,74,98,50,67,78,68,96,9,0
66,22,30,48,51,68,63,20,39,78,1
28,5,46,8,97,40,109,110,16,114,1
74,96,54,26,37,89,90,7,104,9,1
15,91,100,12,30,31,72,60,97,69,1
21,68,96,20,11,42,30,35,15,51,0
19,64,1,9,85,41,94,28,121,29,0
59,112,43,31,72,87,8,62,11,38,0
107,29,112,98,106,109,7,79,25,38,1
83,95,39,41,31,14,38,35,7,101,1
66,80,18,74,87,39,26,53,100,72,1
98,57,78,101,72,29,30,55,41,82,1
8,15,51,55,90,94,78,18,39,119,1
5,88,32,62,51,54,53,66,73,17,0
74,63,16,98,31,9,100,69,91,55,0
78,10,41,31,101,1,25,15,65,84,1
65,37,59,72,91,13,57,56,87,7,1
27,63,64,13,78,68,15,42,16,96,0
99,112,11,66,70,62,20,39,72,85,0
10,60,22,30,107,68,43,28,42,27,1
7,88,52,8,87,50,100,39,51,72,0
3,43,8,2,55,110,28,49,87,54,0
1,40,53,39,65,8,85,55,86,27,0
52,91,97,19,78,46,18,21,85,87,1
11,25,20,84,96,101,7,9,46,74,1
53,7,40,6,85,17,42,56,119,83,1
96,19,107,61,68,43,100,87,65,48,1
100,85,3,98,19,7,63,68,28,25,1
34,93,68,33,27,65,69,9,30,42,0
85,68,70,21,23,102,65,8,13,92,1
38,11,48,100,75,78,68,19,107,39,0
110,71,80,98,62,43,87,93,2,55,1
18,58,9,111,107,8,13,90,26,2,0
17,51,48,88,79,69,5,58,9,99,1
71,8,39,55,3,100,43,106,33,5,1
52,13,54,97,3,90,49,53,46,86,0
41,64,10,43,30,84,87,28,34,54,0
26,17,73,51,48,46,54,62,88,5,0
98,109,2,114,112,65,87,28,20,73,1
69,87,106,84,46,20,17,11,29,51,0
20,110,77,95,13,8,101,26,46,99,1
34,101,15,98,16,69,33,43,86,53,1
62,19,29,3,91,18,87,21,97,64,0
5,89,40,1,53,48,51,77,45,92,1
43,83,16,91,72,47,13,53,29,30,0
29,48,51,37,25,8,5,107,39,16,1
27,74,19,91,55,49,53,30,66,40,0
5,46,54,31,53,92,7,67,17,103,0
106,100,60,50,25,67,55,85,27,39,1
7,69,15,27,47,49,42,101,9,65,1
26,53,41,97,62,55,74,30,107,1,1
110,8,26,55,98,39,30,28,11,2,1
106,27,19,42,28,100,76,64,120,51,0
89,48,19,60,119,29,54,91,76,87,0
41,84,53,21,101,46,96,75,86,83,0
114,30,13,109,51,107,5,104,55,93,0
39,34,92,96,27,56,101,51,83,78,1
46,55,91,106,107,7,5,19,10,22,1
55,7,74,63,79,10,99,26,43,33,1
19,51,87,88,79,17,83,55,91,10,1
7,39,95,25,41,26,44,71,30,47,1
8,57,76,64,98,87,2,54,35,13,1
25,81,86,56,39,1,97,79,16,63,0
28,90,106,86,93,5,11,14,65,80,0
4,30,86,21,47,7,39,100,112,1,0
114,64,71,65,36,74,53,63,112,88,0
30,75,76,101,44,52,12,112,62,11,0
23,28,54,34,75,103,109,41,87,74,1
30,88,43,16,44,20,85,109,62,40,0
98,25,91,102,62,88,39,9,65,92,1
58,10,92,13,88,50,74,48,83,99,0
83,91,17,63,98,39,97,21,81,27,1
40,92,112,106,107,85,39,86,114,13,0
98,48,49,84,90,55,79,76,54,91,0
5,62,12,102,106,83,86,74,99,16,1
20,28,39,68,8,50,74,26,38,67,1
13,68,53,67,92,106,27,89,93,63,0
9,74,63,5,92,96,86,68,46,54,0
58,77,86,17,53,68,63,16,51,49,0
37,69,26,106,72,52,6,28,50,92,1
63,104,83,19,86,93,71,110,97,25,0
110,70,102,87,46,83,30,39,113,104,1
55,10,62,8,26,59,49,41,111,88,0
41,74,68,18,3,65,50,100,43,109,1
21,41,6,33,3,40,80,28,62,20,1
103,38,46,10,30,60,79,9,98,109,0
79,44,25,51,22,20,13,65,6,92,0
55,112,11,33,72,87,17,7,57,21,1
21,58,38,61,31,5,53,39,29,80,0
89,30,29,12,72,7,100,8,64,25,0
50,11,84,63,2,96,3,48,75,18,0
58,2,89,9,83,79,96,98,43,50,0
9,49,48,27,69,13,86,68,47,10,0
9,92,17,5,80,51,54,13,3,40,1
60,16,20,9,54,80,34,85,86,63,0
1,11,27,7,50,100,72,39,75,15,0
8,108,92,3,86,30,120,48,25,119,1
12,65,89,27,19,51,20,84,11,78,1
106,64,94,29,26,17,57,70,84,91,1
